ccode,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,IncomeGroup,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,ComplexityGroup,LMF_open_pv,FIN_CUR,CAPITAL,period
JOR,2001,19314.212890625,2.52800011634827,21.1220815777779,3.71893330527481,1.31343688127172,1.64740436281891,5.18549614709825,1.75503125523599,74.0894012451172,81.6256561279297,66.5531539916992,65.8190231323242,82.4913864135742,49.1466598510742,82.3597793579102,80.7599182128906,83.9596481323242,1.77220437351017,107.77584756072,41.5516672271356,66.2241803335849,5217336,3781805359.6615,6495774007.51453,6027362482.36953,9373043179.90772,Upper middle income,14.7959531235843,18.5092053363858,0.77012869754756,498158.743168252,2.34670782089233,1.1,3498,27779,2193,0.38974930362117,3.09515320334262,0.244345403899721,37.79904,0.7729,38.57194,7.84,7.7,6.29,88.9733276367188,87.68459829,68.3,70,65.8,7.7,6.29,87.68459829,mec,238.7959442,,,"(2000,2005]"
JOR,2002,21662.978515625,2.56526470184326,20.9681957960129,4.09702652420048,1.41026147259808,1.66534327178421,9.68245913263575,1.79389089652953,72.4616928100586,80.8746566772461,64.0487442016602,69.7339019775391,84.208984375,55.2588195800781,75.1894912719727,77.5403213500977,72.8386611938477,1.8329938900205,112.462006079027,46.7655452109516,65.6964608680758,5317506,4544146685.4725,7770176632.05781,6383638928.0677,9489425926.24364,Upper middle income,13.6672632442764,20.6966943149251,0.764830356411184,498940.125805014,2.34670782089233,1.1,4048,29941,1587,0.422458776873304,3.12471300354832,0.165623043206011,40.94021,0.86673,41.80694,7.94,7.72,6.76,89.3122329711914,87.34177438,66.2,70,61.4,7.72,6.76,87.34177438,mec,235.2079315,,,"(2000,2005]"
JOR,2003,22105.537109375,2.59240794181824,23.2324838638306,4.09606514308586,1.41002679168443,1.6858013333929,-0.0234680913645535,2.0458061608692,74.4314956665039,81.7494506835938,67.1135482788086,71.5370635986328,84.8902435302735,58.1838607788086,77.3259506225586,78.6086654663086,76.0432357788086,1.62999999999997,114.105285559933,46.7165791742609,67.3887063856724,5434030,4829901269.39351,8071216622.10739,6967136812.41185,10118950781.4243,Upper middle income,12.7096036231732,19.3434689717816,0.781978134012856,530291.406556884,2.34670782089233,1.1,5084,32417,2233,0.498626912514712,3.17938407218517,0.219007453903492,48.57685,0.77904,49.35589,7.96,7.75,6.78,89.7689361572266,88.56436979,65.3,70,47.2,7.75,6.78,88.56436979,mec,228.9914703,,,"(2000,2005]"
JOR,2004,25041.892578125,2.61983871459961,31.3934952020645,4.5237942531405,1.50935107824985,1.71119904731935,9.93242865654123,2.53977139264507,75.0158615112305,83.0685195922852,66.9632034301758,69.1251449584961,86.6243133544922,51.6259689331055,80.9065856933594,79.5127334594727,82.3004531860352,3.36186821476603,132.763458449027,51.4691363141048,81.2943221349221,5580244,5955712270.80395,9672303384.00078,9406911142.45416,14244190126.549,Upper middle income,11.8561461935563,24.2947356393318,0.922965853299251,615464.371258342,2.34670782089233,1.1,8603,38299,3309,0.753921654543861,3.3563228463763,0.289983349399702,72.1195,2.48561,74.60511,7.7,7.53,6.11,90.9495468139649,88.77216504,66.1,70,58,7.53,6.11,88.77216504,mec,254.5760651,,,"(2000,2005]"
JOR,2005,31914.9609375,2.64755964279175,38.8376355171204,5.58528907963118,1.72013619118724,1.74293870356577,21.0785112937397,3.17396562464227,77.586784362793,85.4295806884766,69.7439651489258,72.9657897949219,88.0416412353516,57.8899192810059,82.2077789306641,82.8175354003906,81.598014831543,3.49368534619531,144.880857937758,51.9770091066389,92.9038488311194,5765635,6634978843.44147,10694724387.2433,11859379407.6164,16537988254.3331,Upper middle income,11.1446465976306,28.0397801669214,1.04068329735607,585991.705941661,2.34670782089233,1.1,13679,48622,8302,1.08658352529987,3.86226070378902,0.659464611962825,103.99921,3.53494,107.53415,7.94,7.95,6.63,91.8302307128906,90.226528045,66.7,70,62.4,7.95,6.63,90.226528045,mec,290.6128845,,,"(2000,2005]"
JOR,2006,35892.4296875,2.67355275154114,31.7503750324249,6.04836957274443,1.79978874361487,1.78073765742821,7.96525524276244,3.77989538624346,77.4262847900391,85.0555191040039,69.7970581054688,74.0503768920899,88.1160659790039,59.9846801757813,80.8022003173828,81.9949722290039,79.6094360351563,6.25172466656441,139.787806984725,53.1295467457425,86.6582602389827,5991540,8111847672.77856,11479658287.2244,13231029619.1819,17251097081.8824,Upper middle income,10.5482496267423,27.3012098714839,0.977380623421958,600485.662850989,2.34670782089233,1.1,13025,49500,5957,0.865046157933187,3.28750747160789,0.395629939562994,83.5614,2.04787,85.60927,7.84,7.84,6.62,,92.497148866,63.7,50,62.2,7.84,6.62,92.497148866,mec,234.5402222,,,"(2005,2010]"
JOR,2007,42783.5703125,2.69980120658875,31.1031669378281,6.90816252184795,1.93270368662146,1.82345047106561,13.2914943006591,4.27128136374009,78.9679412841797,87.3598098754883,70.5760803222656,75.6933059692383,90.264030456543,61.1225929260254,82.2425689697266,84.4555816650391,80.0295639038086,4.74356585295154,143.974078000117,53.4844474503964,90.4896305497207,6255280,9279830747.53173,11993656196.161,15700423131.1707,18550351740.9778,Upper middle income,10.3135546535813,28.3129650153139,1.01625004950026,588373.139307518,2.34670782089233,1.1,19373,58867,6603,1.13219566360821,3.44030156039974,0.385892116182573,109.96865,2.08027,112.04892,7.87,7.87,6.67,,92.5831066125,64.5,50,74.2,7.87,6.67,92.5831066125,mec,254.547699,,,"(2005,2010]"
JOR,2008,56401.578125,2.72630739212036,29.2278349399567,8.69077440023959,2.16226204925851,1.87023508979376,22.955836263705,4.67846187281511,77.6469345092774,83.3958206176758,71.8980484008789,77.7756042480469,89.8589859008789,65.6922149658203,77.5182723999023,76.9326705932617,78.1038818359375,13.9707045149047,142.025860024475,55.7245897906976,86.3012702337774,6556478,12415386783.1478,12458595736.3487,19227842750.4579,19803053301.5389,Upper middle income,10.0954329252731,31.0861273293433,0.973836240190896,567419.78286888,2.34670782089233,1.1,20778,57281,4454,0.946045622182762,2.6080681145563,0.202795610799982,91.90865,1.67722,93.58587,7.95,7.96,6.91,,93.204316452,64.1,50,74.8,7.96,6.91,93.204316452,mec,197.900238,,,"(2005,2010]"
JOR,2009,64846.7265625,2.75307369232178,24.5773360133171,9.50676206677746,2.2520033419024,1.92002309052359,8.97412926438927,4.97880007298281,74.7641906738281,78.9743728637695,70.5539932250977,75.4974975585938,84.5279083251953,66.4670944213867,74.030876159668,73.4208526611328,74.6408920288086,-0.739738619906186,113.934413802514,45.7941821667773,68.1402316357364,6893260,11061126760.5634,11325793403.4213,16458591549.2958,18738680185.0486,Upper middle income,9.8931911486699,26.8167581204508,0.789707991501628,418792.102179751,2.34670782089233,1.1,21205,59530,3418,0.890218303946264,2.49916036943745,0.143492863140218,86.70991,1.85589,88.5658,7.87,7.87,6.82,,93.0984471305,65.4,50,78.8,7.87,6.82,93.0984471305,mec,179.725296,,,"(2005,2010]"
JOR,2010,67165.3125,2.78010272979736,21.6146767139435,9.35138728306814,2.23552470481514,1.97163222640993,-1.64786370872636,5.1609135886336,75.555046081543,80.5405960083008,70.5694961547852,76.8010101318359,85.5703125,68.0316848754883,74.3090896606445,75.510871887207,73.107307434082,4.83932971046148,115.664104611332,47.5887367681309,68.0753678432007,7261539,12751830985.9155,12751830985.9155,18241408450.7042,18241408450.7042,Upper middle income,9.69057300838133,25.7972669527484,0.78905522401556,451198.940370219,2.34670782089233,1.1,22372,65848,3493,0.846622516556291,2.49188268684957,0.132185430463576,82.57508,1.78396,84.35904,7.89,7.89,6.91,,91.543902688,66.1,65,78.8,7.89,6.91,91.543902688,mec,178.9089813,,,"(2005,2010]"
JOR,2011,78124.546875,2.79340982437134,20.199903845787,10.3135490521822,2.33345847275925,2.0248458352805,9.79337679441117,5.32136088705704,74.4033966064453,78.7089920043945,70.0978164672852,77.5473785400391,86.2579116821289,68.8368453979492,71.2594223022461,71.1600570678711,71.3587875366211,4.16927089843915,119.83365199844,46.9959592943454,72.8376927040942,7663131,13743802816.9014,12595736176.2602,21301126760.5634,18048847906.7667,Upper middle income,9.45627895658365,25.3776475591267,0.837339180283102,446302.481745386,2.34670782089233,1.1,23889,66529,3399,0.828328710124827,2.30683079056865,0.117857142857143,80.89466,1.7433,82.63796,7.9,7.9,6.98,,91.938753924,68.9,70,78.8,7.9,6.98,91.938753924,mec,172.8829651,,,"(2010,2015]"
JOR,2012,82312.9765625,2.80678057670593,20.5809369683266,10.2986833880217,2.33201606065944,2.0785127085008,-0.1442412099812,5.36668732203065,73.5172576904297,78.1874465942383,68.8470458984375,76.6024017333984,86.1273040771484,67.0774917602539,70.4320831298828,70.24755859375,70.6166229248047,4.51519999999999,118.845082373858,45.6072139699957,73.237868403862,8090872,14307464788.7324,12361593961.7771,22975492957.7465,19016940751.2881,Upper middle income,9.25881209287966,26.4175736927349,0.841416374186981,439161.083312638,2.34670782089233,1.1,25407,66638,3370,0.8200832768471,2.15093121590652,0.108776346793196,80.59778,1.64633,82.24411,7.9,7.9,7,,91.895935526,69.9,70,79.6,7.9,7,91.895935526,mec,172.2397461,,,"(2010,2015]"
JOR,2013,81079.7734375,2.82021546363831,21.6876089572907,9.63690786152501,2.26560029591497,2.12983323135684,-6.64157647444705,5.13205228560349,73.8161010742188,77.7949905395508,69.8372116088867,76.7153396606445,84.2757568359375,69.1549224853516,70.916862487793,71.3142395019531,70.5194931030274,4.82456140350878,112.725264057064,41.7662074765381,70.9590565805262,8520420,14227605633.8028,12435181514.9004,24172112676.0563,19556533484.3,Upper middle income,9.0611388465279,25.0819626861197,0.818332032444737,454458.682265203,2.34670782089233,1.1,27295,78555,4109,0.811361136708183,2.33509705418983,0.122142623584317,80.15463,1.56148,81.71611,7.89,7.89,6.97,,91.917452553,70.4,70,79.6,7.89,6.97,91.917452553,mec,178.5184479,,,"(2010,2015]"
JOR,2014,83473.375,2.83371472358704,21.2980821728706,9.47559020299057,2.24871903958161,2.17580867915237,-1.68812563333587,4.59754477955303,75.7358779907227,77.7208633422852,73.7509002685547,76.1144180297852,84.0668258666992,68.1620025634766,75.3573455810547,71.3748931884766,79.3397979736328,2.89893170350572,111.507890662012,42.7339459358031,68.7739447262092,8920049,15524929577.4648,13202276008.0638,24985070422.5352,19592506333.1676,Upper middle income,8.86483838181654,25.619866986239,0.796191465396862,460279.083619831,2.34670782089233,1.1,29322,83296,4490,0.817269635988628,2.32164557667651,0.125146329226824,80.60768,1.68739,82.29507,7.89,7.89,6.89,,93.6459379175,69.2,70,79.6,7.89,6.89,93.6459379175,mec,176.8685303,,,"(2010,2015]"
JPN,1996,4334093,3.27776670455933,35.55828332901,34.2199396761457,3.532808505638,4.84145913446528,4.88680658183589,0.220177449588466,44.2245254516602,29.2682704925537,59.1807632446289,33.5232429504395,18.9366397857666,48.1098480224609,54.9257965087891,39.5999031066895,70.2516860961914,0.136600358575938,18.5245001539539,9.47906921723545,9.0454309367184,125757000,458190957638.002,438392812871.868,437230129684.838,599006968925.171,High income,21.3813831636551,336.079822060946,0.342987816681914,213073.081241587,2.09040427207947,1.03988084793091,298431,4424413,470544,0.0634084672531624,0.940067375121773,0.0999777965934237,0.61939,5.35017,5.96956,,,,96.4300003051758,93.677783816,72.6,50,82,7.61,6.302,93.677783816,hec,89.40921783,87.5,75,"(1995,2000]"
JPN,1997,4359357,3.29470300674439,34.1996401548386,34.3519841638931,3.53665978014112,4.84342006826192,0.385127450312961,0.196093379664486,46.5826187133789,30.9559535980225,62.2092895507813,35.597526550293,19.8180103302002,51.3770446777344,57.5677146911621,42.0938987731934,73.0415191650391,1.74780458692133,20.0407381925235,10.5488516641158,9.49188652840768,126057000,465703619032.506,486845362568.391,419041432041.583,601091305066.782,High income,20.8453155562885,354.596217503045,0.335284580690605,210347.901405732,2.09040427207947,1.03988084793091,302982,4520219,438306,0.0700497544644921,1.04507934819802,0.101336804431662,0.61339,6.15902,6.77241,,,,96.7399978637695,95.424699091,70.3,50,81,7.85,6.714,95.424699091,hec,99.45176697,87.5,75,"(1995,2000]"
JPN,1998,4290057.5,3.31172680854797,32.3984593153,33.7461634890842,3.51886673645961,4.84518867863603,-1.77930436815137,0.176861037410792,48.2087821960449,31.6274280548096,64.7901382446289,36.8208885192871,19.4711475372314,54.1706275939941,59.5966758728027,43.7837066650391,75.4096450805664,0.661974191385916,19.2320217080914,10.5244802339333,8.70754147415809,126400000,424400692714.504,474925450131.252,351132459877.484,560767210259.415,High income,20.3398947910863,301.857237469014,0.316053978814052,189569.995455473,2.09040427207947,1.03988084793091,301373,4825194,513717,0.0769504368234955,1.23203069305515,0.13116884244327,0.64635,6.69644,7.34279,,,,96.754997253418,95.5643560645,70.2,50,79,8.09,7.126,95.5643560645,hec,117.7579498,87.5,75,"(1995,2000]"
JPN,1999,4298290.5,3.32883858680725,30.8705061674118,33.7555379866204,3.51914449234995,4.84682817214498,0.0277755890339737,0.163949350894832,49.1785202026367,29.4549350738525,68.902099609375,39.0161437988281,18.7090797424316,59.3232078552246,59.3408889770508,40.2007827758789,78.4809951782227,-0.34129692832762,18.3489598227121,9.9517600054498,8.39719981726225,126631000,454007135658.275,484173436964.31,383086874532.513,580985809419.308,High income,19.977423813557,296.591013761146,0.324383433749543,205086.024971935,2.09040427207947,1.03988084793091,300024,5203698,1118770,0.0679244514124326,1.17810019187123,0.253285865486385,1.01084,5.45315,6.46399,,,,96.8949966430664,95.325909247,69.1,50,79,8.33,7.538,95.325909247,hec,110.923233,87.5,75,"(1995,2000]"
JPN,2000,4408922,3.34603881835938,30.6972861289978,34.5705790470138,3.54300300377919,4.84838249033585,2.38585114292378,0.155431819086527,50.9949378967285,29.8408527374268,72.1490325927734,41.3129615783691,19.9870281219482,62.6388931274414,60.6769218444824,39.6946792602539,81.6591644287109,-0.676578683595063,19.8196527094812,10.6244850068159,9.19516770266524,126843000,519273793561.019,545859712430.177,449415629306.225,634824158091.899,High income,19.326010394963,327.039227332358,0.337051424914813,230275.866489393,2.34670782089233,1.1,334225,4781777,812484,0.070645934981432,1.0107356033741,0.171736679893646,1.02962,5.69706,6.72668,8.43,8.57,7.95,97.254997253418,95.254082121,70.7,50,81,8.57,7.95,95.254082121,hec,93.56772614,87.5,100,"(1995,2000]"
JPN,2001,4361749.5,3.36086773872376,30.4618775844574,34.1499342967818,3.53076066205541,4.84986785527171,-1.22423417237787,0.148536493586171,51.2032051086426,31.2304744720459,71.1759567260742,40.5947532653809,20.6718845367432,60.5176277160645,61.8116722106934,41.7890625,81.8342819213867,-0.740055504162808,19.7981281249701,10.2290991481917,9.56902897677842,127149000,440213809225.625,509244306097.043,411807397252.835,641357232354.782,High income,18.9788726719332,297.424609748247,0.324274659089432,204276.835683011,2.34670782089233,1.1,354772,4403133,603400,0.0852605386065098,1.05818241331361,0.145012033066781,1.16926,6.97367,8.14293,8.36,8.5,7.8,97.3278732299805,94.0984347865,70.9,50,80.6,8.5,7.8,94.0984347865,hec,96.34886169,87.5,100,"(2000,2005]"
JPN,2002,4352179.5,3.37576270103455,28.3313244581223,34.0272900912001,3.5271628524063,4.85126918068332,-0.359780964910739,0.140132541161275,49.8545417785645,32.3045845031738,67.4045028686524,49.3281173706055,22.1008453369141,76.5553894042969,50.3809661865234,42.5083122253418,58.2536163330078,-0.923494026942291,20.6856113593736,11.0182210299423,9.66739032943129,127445000,453412607267.043,548785774065.237,397824353207.643,645763960599.433,High income,18.7376832260221,299.428332001968,0.315583766541042,203779.470896769,2.34670782089233,1.1,391255,4645652,550746,0.0982831256372622,1.16698623450946,0.138347211696258,1.89892,7.39308,9.292,8.02,8.02,7.74,97.3602676391602,94.324840485,66.7,50,80.4,8.02,7.74,94.324840485,hec,105.1156845,87.5,100,"(2000,2005]"
JPN,2003,4426922,3.39072346687317,27.7458399534225,34.5670198110318,3.54290004284205,4.85255977057969,1.57371904357428,0.129058989637265,52.8181266784668,33.4518814086914,72.1843719482422,50.9257583618164,23.0129241943359,78.8385848999024,54.7104949951172,43.8908386230469,65.5301513671875,-0.256541816316074,21.5831293981556,11.6392934662293,9.94383593192636,127718000,517443189414.621,601007231039.821,442068944696.744,667697424429.744,High income,18.4689491902322,300.533775027023,0.313655651100815,226031.364121397,2.34670782089233,1.1,438585,5590890,835480,0.101887468342021,1.29881694056733,0.194089953031662,2.01836,7.54677,9.56513,8.3,8.36,8.03,96.3723907470703,94.603575753,67.6,50,81,8.36,8.03,94.603575753,hec,114.5170975,87.5,100,"(2000,2005]"
JPN,2004,4540390,3.40575051307678,27.3965984582901,35.4126913486038,3.56707026856184,4.8536979218678,2.41702257197938,0.113815128810391,53.4595527648926,35.2267303466797,71.6923675537109,50.9818840026856,24.1733131408691,77.7904586791992,55.9372138977051,46.2801513671875,65.5942840576172,-0.00857338820299998,23.9223564559182,12.9720323077118,10.9503241482064,127761000,624622665052.268,686794461982,527274407771.298,721918170689.957,High income,18.2752055972526,330.95683342371,0.319799369513994,265260.543538839,2.34670782089233,1.1,477814,6552542,1107993,0.102614355924796,1.40721049822771,0.23795030715756,2.01419,7.69529,9.70948,8.2,8.25,7.84,97.4655303955078,95.8676902335,64.3,50,80.8,8.25,7.84,95.8676902335,hec,122.828476,87.5,100,"(2000,2005]"
JPN,2005,4651350.5,3.42084431648254,27.2451937198639,36.2436015505648,3.59026285677121,4.85465002975106,2.31925882093691,0.095210788326483,54.8132438659668,36.9139404296875,72.7125473022461,51.3481216430664,24.2447528839111,78.4514770507813,58.2783699035645,49.5831260681152,66.9736175537109,-0.282946068764487,26.5154937832549,14.012441121792,12.5030526614629,127773000,666349114756.002,736031569240.778,594571495451.749,765955292205.573,High income,18.1562334948733,350.346354602344,0.325420966686739,285582.748832434,2.34670782089233,1.1,495510,7049303,1534643,0.10836945210998,1.54170269796217,0.335630806834202,2.12182,8.12937,10.25119,7.65,7.65,6.72,94.8986740112305,96.2768328185,67.3,50,80.6,7.65,6.72,96.2768328185,hec,135.6939392,,,"(2000,2005]"
JPN,2006,4714775,3.43600463867188,26.9068419933319,36.7099970357557,3.60304911676114,4.85540735712536,1.27862599899338,0.0757327374299344,55.9579086303711,40.8372459411621,71.0785675048828,50.4596328735352,26.2451667785645,74.6740951538086,61.4561805725098,55.4293327331543,67.483039855957,0.249355116079096,30.3317816192197,15.8729022962927,14.458879322927,127854000,719102350573.047,811948296651.168,655041775831.841,802009460158.968,High income,18.0904057116097,384.410900990009,0.333564393648969,309210.242683493,2.34670782089233,1.1,567747,7571138,1765372,0.130311498343411,1.73775702371785,0.405195043661181,2.37587,9.92339,12.29926,7.28,7.28,6.74,,97.0564330005,73.3,70,80.2,7.28,6.74,97.0564330005,hec,153.2914429,,,"(2005,2010]"
